"crime_id","offense_date","agency_crimetype_id","city","state","coord1","coord2","masked_address","location","category",":@computed_region_me95_vbw4",":@computed_region_xf2b_u4zq",":@computed_region_gxae_hf64",":@computed_region_stch_rtry",":@computed_region_dgrd_cuuf",":@computed_region_m99d_em2n",":@computed_region_nyzj_ikpv",":@computed_region_g8my_uw59",":@computed_region_fe8q_buag",":@computed_region_y9za_kydd",":@computed_region_khsv_6puy",":@computed_region_pukb_5jqa",":@computed_region_fuzm_ngj2",":@computed_region_scpn_qt9a"
"1508017226ME [18:907]","2015-08-31T10:00:00.000","Burglary/Residential","Memphis","TN","35.138","-89.871","5800 Dunwoody","POINT (-89.871 35.138)","Breaking & Entering","19","4","1","2",,,,"39","2","2",,,"2","2"
"1505000913ME [24:363]","2015-05-02T16:30:00.000","Simple Assault","Memphis","TN","35.116","-89.991","Cooper//Southern","POINT (-89.991 35.116)","Assault","4","8","5","1","19",,,"34","2","4","1",,"4","1"
"1511006254ME [13:600]","2015-11-09T21:00:00.000","Burglary/Residential","Memphis","TN","35.155","-89.783","8500 Prestine Loop","POINT (-89.783 35.155)","Breaking & Entering","1","3","2","2",,,,"35","2","2",,,"2","2"
"1510013398ME [26:040]","2015-10-26T18:00:00.000","Burglary/Non-Residential","Memphis","TN","35.089","-89.940","3700 Mcduff","POINT (-89.94 35.089)","Breaking & Entering","10","5","5","1",,,,"19","1","5",,,"4","1"
"1302008022ME [49:020]","2013-02-14T16:15:00.000","Other Theft/Non-Specific","Memphis","TN",,,"3000 Walnut Grove",,"Theft",,,,,,,,,,,,,,
"2006010594ME [34:390]","2020-06-25T02:00:00.000","Theft from Building","Memphis","TN","35.057","-90.053","3400 Gill Rd","POINT (-90.053 35.057)","Theft","9","12","6","1","43","21",,"13","1","7",,,"6","1"
"1701010924ME [05:533]","2017-01-22T14:30:00.000","Simple Assault/DV","Memphis","TN","35.101","-89.931","1200 S White Station","POINT (-89.931 35.101)","Assault","10","9","5","1","21",,"4","19","1","5",,,"4","2"
"2301006993ME [10:857]","2023-01-13T18:30:00.000","Vandalism/Misdemeanor","Memphis","TN","35.088","-89.980","2100 Imogene St","POINT (-89.98 35.088)","Property Crime","13","5","5","1","9",,,"21","1","1",,,"4","1"
"0708014289ME [19:487]","2007-08-25T02:35:00.000","Shoplifting/Misdemeanor","Memphis","TN","35.041","-89.722","1700 Winchester","POINT (-89.722 35.041)","Theft","35",,,,,,,,,,,,,
"0601001694ME [36:900]","2006-01-04T05:45:00.000","Simple Assault/DV","MEMPHIS","TN",,,"1900 WARREN",,"Assault",,,,,,,,,,,,,,
"1607000646ME [05:470]","2016-07-01T15:30:00.000","Vandalism/Felony","Memphis","TN","35.008","-90.057","5200 Longbranch","POINT (-90.057 35.008)","Property Crime","9","13","6","1",,,,"3","1","7",,,"6","1"
"1602004165ME [02:920]","2016-02-08T23:45:00.000","Aggravated Assault/DV","Memphis","TN","35.079","-89.884","2700 Mt Moriah","POINT (-89.884 35.079)","Assault","14","11","3","1","8","2",,"17","1","5",,,"4","1"
"1608001842ME [06:860]","2016-08-04T09:40:00.000","Simple Assault/DV","Memphis","TN","35.103","-89.986","2400 Malone Ave","POINT (-89.986 35.103)","Assault","13","5","5","1","9",,,"21","1","1",,,"4","1"
"1501001335ME [02:530]","2015-01-01T02:00:00.000","Vandalism/Misdemeanor","Memphis","TN","35.142","-90.026","100 Somerville","POINT (-90.026 35.142)","Property Crime","4","8","6","1","36",,,"33","2","6",,,"6","1"
"1603013858ME [13:343]","2016-03-26T03:30:00.000","Theft of Vehicle Parts/Accessories","Memphis","TN","35.183","-89.873","1300 Deer Ridge","POINT (-89.873 35.183)","Theft","28","2","1","2",,,,"42","2","2",,,"1","2"
"2205012543ME [03:763]","2022-05-27T03:00:00.000","Driving Under the Influence","Memphis","TN","35.144","-90.051","S B B King Blvd//Monroe Ave","POINT (-90.051 35.144)","Traffic","3","8","6","1","2",,,"31","2","6",,,"7","1"
"1608011835ME [08:760]","2016-08-13T09:00:00.000","Threatening Phone Call","Memphis","TN","35.069","-89.887","5300 Cottonwood","POINT (-89.887 35.069)","Assault","14","11","3","1","8","2",,"12","1","5",,,"4","1"
"1402009409ME [10:013]","2014-02-19T06:00:00.000","Simple Assault/DV","Memphis","TN","35.031","-90.019","4400 W Faronia Sq","POINT (-90.019 35.031)","Assault","15","12","3","1","43","21",,"8","1","7",,,"3","1"
"1407003894ME [23:660]","2014-07-07T18:25:00.000","Vandalism/Felony","Memphis","TN",,,"Cottonwood//Castleman",,"Property Crime",,,,,,,,,,,,,,
"1509004936ME [08:743]","2015-09-09T10:00:00.000","Burglary/Residential","Memphis","TN","35.169","-90.040","300 Caldwell","POINT (-90.04 35.169)","Breaking & Entering","7","7","7","1","4","17","2","46","2","6",,,"7","1"
"2308001651ME [17:537]","2023-08-03T15:43:00.000","Robbery/Individual","Memphis","TN","35.035","-90.078","W Raines//Mccain Rd","POINT (-90.078 35.035)","Robbery","9","13","6","1",,,,"2","1","7",,,"6","1"
"1310007796ME [10:330]","2013-10-13T01:20:00.000","Simple Assault","Memphis","TN",,,"1100 E Brooks",,"Assault",,,,,,,,,,,,,,
"2308003713ME [12:547]","2023-08-06T12:00:00.000","Vandalism/Misdemeanor","Memphis","TN","35.144","-90.032","900 Adams Ave","POINT (-90.032 35.144)","Property Crime","5","8","6","1","36",,,"33","2","6",,,"6","1"
"1805010331ME [21:900]","2018-05-19T01:10:00.000","Shoplifting/Misdemeanor","Memphis","TN","35.143","-90.004","1700 Poplar Ave","POINT (-90.004 35.143)","Theft","4","8","4","2","19",,,"34","2","4",,,"5","2"
"1409012024ME [15:560]","2014-09-21T18:40:00.000","Aggravated Assault","Memphis","TN","35.111","-89.959","800 Moon St","POINT (-89.959 35.111)","Assault","10","9","5","1","21",,"4","25","2","9",,,"4","1"
"1509014828ME [21:143]","2015-09-27T20:30:00.000","Shoplifting/Misdemeanor","Memphis","TN","35.150","-89.952","3300 Summer","POINT (-89.952 35.15)","Theft","11","6","4","2","29","12","7","38","2","9",,,"5","2"
"1810013087ME [11:743]","2018-10-25T16:00:00.000","Simple Assault","Memphis","TN",,,"1000 Peggy Jo Dr",,"Assault",,,,,,,,,,,,,,
"1408013796ME [38:213]","2014-08-24T02:40:00.000","Simple Assault/DV","Memphis","TN","35.037","-89.862","4100 Elk Grove Cv","POINT (-89.862 35.037)","Assault","14","10","3","1","8","2","1","4","1","8",,,"3","1"
"1309001930ME [05:677]","2013-08-31T17:00:00.000","Vandalism/Misdemeanor","Memphis","TN",,,"3300 Fox Briar",,"Property Crime",,,,,,,,,,,,,,
"1409011549ME [13:740]","2014-09-20T12:30:00.000","Shoplifting/Misdemeanor","Memphis","TN","35.219","-90.004","3500 Watkins","POINT (-90.004 35.219)","Theft","23","1","7","1","12","4",,"51","2","3",,,"7","1"
"1110021056ME [49:283]","2011-10-22T02:05:00.000","Burglary/Residential","Memphis","TN","35.223","-90.001","3600 Hallbrook","POINT (-90.001 35.223)","Breaking & Entering","23","1","7","1","12","4",,"51","2","3",,,"7","1"
"1509014295ME [12:270]","2015-09-25T11:00:00.000","MVT/Passenger Vehicle","Memphis","TN","35.172","-89.775","8700 Wood Mill Dr","POINT (-89.775 35.172)","Theft of Vehicle","34","3","2","2",,,,"48","2","2",,,"2","2"
"1412003899ME [08:420]","2014-12-08T16:18:00.000","Simple Assault","Memphis","TN","35.106","-90.017","1500 Wilson","POINT (-90.017 35.106)","Assault","6","14","5","1","9",,,"22","1","1",,,"4","1"
"1412012388ME [30:323]","2014-12-27T01:00:00.000","Vandalism/Misdemeanor","Memphis","TN","35.218","-90.029","3400 Thomas","POINT (-90.029 35.218)","Property Crime","23","1","7","1","12","4",,"51","2","3",,,"7","1"
"1210016224ME [28:827]","2012-10-28T15:35:00.000","Simple Assault/DV","Memphis","TN","35.125","-90.043","900 Henderson Pl","POINT (-90.043 35.125)","Assault","22","14","6","1","37","20",,"28","2","6",,,"6","1"
"1301010493ME [38:927]","2013-01-18T13:30:00.000","Burglary/Residential","Memphis","TN",,,"2200 Cherry Valley",,"Breaking & Entering",,,,,,,,,,,,,,
"1612010036ME [03:447]","2016-12-21T19:00:00.000","Vandalism/Misdemeanor","Memphis","TN","35.136","-89.969","200 Neil","POINT (-89.969 35.136)","Property Crime","11","9","4","2","18","7",,"30","2","9",,,"5","2"
"1205000491ME [41:070]","2012-05-01T13:00:00.000","Theft from Motor Vehicle","Memphis","TN",,,"3600 Summer",,"Theft from Vehicle",,,,,,,,,,,,,,
"1509010119ME [23:733]","2015-09-17T20:01:00.000","Vandalism/Misdemeanor","Memphis","TN","35.119","-89.951","500 Alexander","POINT (-89.951 35.119)","Property Crime","10","9","4","2","21",,"4","25","2","9",,,"5","2"
"1304013730ME [23:943]","2013-04-18T11:00:00.000","Other Theft/Scrap Metal","Memphis","TN",,,"3200 Kathy Rd",,"Theft",,,,,,,,,,,,,,
"2308008880ME [42:763]","2023-08-16T01:00:00.000","Theft from Semi-trailer","Memphis","TN","35.055","-90.001","2000 I A C Dr","POINT (-90.001 35.055)","Theft from Vehicle","15","12","3","1","43","21",,"13","1","7",,,"3","1"
"1503012316ME [32:817]","2015-03-25T02:40:00.000","Intimidation","Memphis","TN","35.124","-89.956","3200 Central","POINT (-89.956 35.124)","Assault","10","9","4","2","21",,"4","30","2","9",,,"5","2"
"1503003119ME [32:490]","2015-03-06T07:00:00.000","Intimidation/DV","Memphis","TN","35.030","-89.963","4400 Swinnea Rd","POINT (-89.963 35.03)","Assault","17","11","3","1",,,,"6","1","8",,,"3","1"
"1512009598ME [07:963]","2015-12-19T04:20:00.000","Simple Assault/DV","Memphis","TN","35.062","-89.928","4000 Camelot","POINT (-89.928 35.062)","Assault","17","11","3","2","8","2",,"14","1","5",,,"3","1"
"1410011208ME [46:413]","2014-10-21T08:30:00.000","Burglary/Residential","Memphis","TN","35.121","-90.004","1800 Euclid","POINT (-90.004 35.121)","Breaking & Entering","13","8","5","1","32","14",,"34","2","4",,,"4","2"
"1508014154ME [21:827]","2015-08-26T12:45:00.000","Theft from Motor Vehicle","Memphis","TN","35.197","-89.779","2800 Countrywood Pkwy","POINT (-89.779 35.197)","Theft from Vehicle","34","3","1","2",,,,"48","2","2",,,"1","2"
"2308002923ME [12:537]","2023-08-05T15:30:00.000","Other Theft/Non-Specific","Memphis","TN","35.200","-89.789","2800 N Germantown Pkwy","POINT (-89.789 35.2)","Theft","27","3","1","2",,,,"47","2","2",,,"1","2"
"1411007720ME [26:867]","2014-11-13T08:00:00.000","Burglary/Residential","Memphis","TN","35.248","-89.955","3300 Egypt Central","POINT (-89.955 35.248)","Breaking & Entering","24","2","1","2",,,,"54","2","3",,,"1","2"
"1512002600ME [37:947]","2015-12-06T04:45:00.000","Simple Assault","Memphis","TN","35.112","-90.039","E Trigg Ave//Pond St","POINT (-90.039 35.112)","Assault","6","14","6","1","9","5",,"27","2","4",,,"4","1"
"1405007349ME [13:420]","2014-05-11T01:00:00.000","Simple Assault","Memphis","TN",,,"3rd//Peebles",,"Assault",,,,,,,,,,,,,,
"1207016710ME [03:060]","2012-07-29T11:00:00.000","Intimidation/DV","Memphis","TN","35.030","-90.018","4400 East Faronia Square","POINT (-90.018 35.03)","Assault","15","12","3","1","43","21",,"8","1","7",,,"3","1"
"1202015674ME [04:347]","2012-02-27T11:45:00.000","Simple Assault","Memphis","TN","35.174","-89.755","1800 Berryhill","POINT (-89.755 35.174)","Assault","34","3","2","2",,,,"48","2","2",,,"1","2"
"1607003361ME [11:450]","2016-07-07T14:55:00.000","Vandalism/Misdemeanor","Memphis","TN","35.049","-90.060","3700 Hillbrook","POINT (-90.06 35.049)","Property Crime","9","13","6","1",,,,"15","1","7",,,"6","1"
"1310014454ME [44:870]","2013-10-23T22:30:00.000","Theft from Motor Vehicle","Memphis","TN",,,"900 Cypress",,"Theft from Vehicle",,,,,,,,,,,,,,
"1411009559ME [10:170]","2014-10-04T12:00:00.000","Other Theft/Non-Specific","Memphis","TN","35.127","-90.013","2300 Park","POINT (-90.013 35.127)","Theft","4","8","6","1","44","22",,"36","2","4",,,"6","1"
"1704015513ME [29:557]","2017-04-29T18:20:00.000","Shoplifting/Misdemeanor","Memphis","TN","35.126","-89.991","2200 Central Ave","POINT (-89.991 35.126)","Theft","4","8","5","1","19",,,"34","2","4","1",,"4","2"
"1707014520ME [42:160]","2017-07-21T18:30:00.000","Other Theft/Non-Specific","Memphis","TN","35.157","-90.047","500 N Main","POINT (-90.047 35.157)","Theft","5","7","7","1","4",,,"46","2","6",,,"7","1"
"1804004893ME [14:633]","2018-04-10T16:30:00.000","Theft from Motor Vehicle","Memphis","TN","35.067","-90.004","3000 Carrier St","POINT (-90.004 35.067)","Theft from Vehicle","15","12","5","1","9",,,"13","1","7",,,"3","1"
"1211013345ME [58:937]","2012-11-24T03:12:00.000","Simple Assault","Memphis","TN","35.219","-89.977","3500 Range Line","POINT (-89.977 35.219)","Assault","23","1","1","2","12","4",,"49","2","3",,,"7","1"
"1601003864ME [20:820]","2016-01-08T17:45:00.000","Simple Assault","Memphis","TN","35.103","-90.070","1700 Hanauer","POINT (-90.07 35.103)","Assault","9","14","6","1","9","18",,"24","1","1",,,"6","1"
"1607001399ME [05:460]","2016-07-04T08:00:00.000","Simple Assault","Memphis","TN","35.101","-89.891","1200 S White Station","POINT (-89.891 35.101)","Assault","16","4","4","2",,,,"18","1","5",,,"2","2"
"2204010639ME [15:390]","2022-04-24T10:15:00.000","Shoplifting/Misdemeanor","Memphis","TN","35.219","-89.928","3500 Ramill Rd","POINT (-89.928 35.219)","Theft","24","2","1","2","25","10",,"50","2","3",,,"1","2"
"2308009068ME [13:650]","2023-08-16T14:00:00.000","Vandalism/Misdemeanor","Memphis","TN","35.102","-89.864","6000 Poplar Ave","POINT (-89.864 35.102)","Property Crime","18","4","2","2",,,,"32","2","2",,,"2","2"
"1412014228ME [01:727]","2014-12-31T15:00:00.000","Theft from Building","Memphis","TN","35.107","-89.959","3100 Park","POINT (-89.959 35.107)","Theft","10","5","5","1",,,,"20","1","1",,,"4","1"
"1503015229ME [52:350]","2015-03-30T03:30:00.000","Aggravated Assault","Memphis","TN","35.154","-89.901","900 Avon","POINT (-89.901 35.154)","Assault","20","6","4","2",,,,"39","2","2",,,"5","2"
"1509014450ME [35:417]","2015-09-26T19:20:00.000","Drugs/Narcotics Violation/Felony","Memphis","TN","35.006","-90.068","Holmes//Horn Lake","POINT (-90.068 35.006)","Drugs","9","13","6","1",,,,"2","1","7",,,"6","1"
"1503008865ME [05:970]","2015-03-18T21:38:00.000","Aggravated Assault","Memphis","TN","35.116","-89.974","600 Boston","POINT (-89.974 35.116)","Assault","10","5","5","1","31","13","4","25","2","9","1",,"4","1"
"1502000250ME [21:313]","2015-02-01T19:45:00.000","Trespass of Real Property","Memphis","TN","35.183","-89.933","4000 Jackson Ave","POINT (-89.933 35.183)","Disorder","24","6","7","2",,,,"41","2","9",,,"7","2"
"2308001248ME [16:213]","2023-08-02T22:15:00.000","Theft from Motor Vehicle","Memphis","TN","35.239","-89.813","2600 Horizon Lake Dr","POINT (-89.813 35.239)","Theft from Vehicle","29",,,,,,,,,,,,,
"1311001805ME [12:453]","2013-11-03T21:00:00.000","Vandalism/Felony","Memphis","TN","35.148","-89.966","600 Lester St","POINT (-89.966 35.148)","Property Crime","11","9","4","2","18","7",,"38","2","9",,,"5","2"
"1608001129ME [13:073]","2016-08-03T00:35:00.000","Aggravated Assault","Memphis","TN","35.157","-90.027","Jackson//Hastings","POINT (-90.027 35.157)","Assault","5","8","7","1","7",,,"44","2","6",,,"7","1"
"2308003487ME [08:777]","2023-08-06T20:00:00.000","Theft & Recovery/Passenger Vehicle","Memphis","TN","35.060","-89.850","2200 Brady Ct","POINT (-89.85 35.06)","Vehicle Recovery","14","10","3","1","8","2","1","10","1","8",,,"3","1"
"1409007392ME [26:140]","2014-09-13T09:00:00.000","Theft from Building","Memphis","TN","35.128","-89.947","3500 Poplar","POINT (-89.947 35.128)","Theft","10","9","4","2","21",,"4","30","2","9",,,"5","2"
"1503005189ME [02:017]","2015-03-12T13:40:00.000","Burglary/Residential","Memphis","TN","35.161","-90.016","800 Olympic St","POINT (-90.016 35.161)","Breaking & Entering","7","7","7","1","6","8",,"45","2","4",,,"7","1"
"1506016912ME [44:013]","2015-06-28T08:45:00.000","Theft from Building","Memphis","TN","35.126","-89.881","5500 Pecan Grove Ln","POINT (-89.881 35.126)","Theft","19","4","4","2",,,,"39","2","2",,,"5","2"
"1211005858ME [00:253]","2012-11-10T12:30:00.000","Simple Assault/DV","Memphis","TN","35.203","-89.929","4100 Deercreek","POINT (-89.929 35.203)","Assault","24","2","7","2","25","10",,"50","2","3",,,"7","2"
"1311002019ME [56:737]","2013-11-04T12:30:00.000","Shoplifting/Misdemeanor","Memphis","TN",,,"1900 S Third",,"Theft",,,,,,,,,,,,,,
"1604010955ME [52:850]","2016-04-21T05:40:00.000","Simple Assault/DV","Memphis","TN","35.204","-90.019","2900 Baskin","POINT (-90.019 35.204)","Assault","23","1","7","1","12","4",,"49","2","3",,,"7","1"
"1706000190ME [02:160]","2017-05-31T16:45:00.000","Burglary/Business","Memphis","TN","35.181","-89.935","3900 Jackson","POINT (-89.935 35.181)","Breaking & Entering","8","6","7","2",,,,"41","2","9",,,"7","2"
"1608001694ME [31:377]","2016-08-04T02:50:00.000","MVT/Passenger Vehicle","Memphis","TN","35.178","-89.836","2000 Whitten Rd","POINT (-89.836 35.178)","Theft of Vehicle","27","3","1","2",,,,"47","2","2",,,"1","2"
"2205010396ME [36:357]","2022-05-22T19:40:00.000","Shoplifting/Misdemeanor","Memphis","TN","35.097","-89.971","2800 Lamar Ave","POINT (-89.971 35.097)","Theft","13","5","5","1","31","13",,"20","1","1",,,"4","1"
"1504003418ME [03:213]","2015-04-06T19:30:00.000","Theft from Motor Vehicle","Memphis","TN","35.099","-89.864","6000 Park Ave","POINT (-89.864 35.099)","Theft from Vehicle","18","4","2","2",,,,"17","1","5",,,"2","2"
"2308007507ME [15:220]","2023-08-13T04:00:00.000","Vandalism/Misdemeanor","Memphis","TN","35.162","-90.012","900 Randle St","POINT (-90.012 35.162)","Property Crime","7","7","7","1","6","8",,"45","2","4",,,"7","1"
"1611014374ME [03:903]","2016-11-28T07:45:00.000","Vandalism/Felony","Memphis","TN","35.136","-89.981","2500 Madison","POINT (-89.981 35.136)","Property Crime","11","8","4","2",,,,"30","2","9",,,"5","2"
"1601014957ME [45:513]","2016-01-29T20:56:00.000","Simple Assault/DV","Memphis","TN","35.074","-90.020","Elvis Presley//Ferguson","POINT (-90.02 35.074)","Assault","6","14","5","1","35","16",,"16","1","1",,,"6","1"
"1801010911ME [20:610]","2018-01-24T23:00:00.000","Simple Assault/DV","Memphis","TN","35.170","-89.987","1300 Tunica St","POINT (-89.987 35.17)","Assault","8","7","7","1","1","1",,"43","2","4",,,"7","1"
"1409015643ME [22:970]","2014-09-27T19:00:00.000","Aggravated Assault/DV","Memphis","TN","35.088","-89.952","1600 Railton St","POINT (-89.952 35.088)","Assault","10","5","5","1",,,,"20","1","1",,,"4","1"
"1508015894ME [34:730]","2015-08-28T11:00:00.000","Burglary/Residential","Memphis","TN","35.047","-89.767","9000 E Trophy","POINT (-89.767 35.047)","Breaking & Entering","21","4","2","2",,,,"11","1","8",,,"2","2"
"1408009388ME [20:220]","2014-08-16T23:10:00.000","Aggravated Assault","Memphis","TN","35.102","-89.984","2400 Malone","POINT (-89.984 35.102)","Assault","13","5","5","1","9",,,"21","1","1",,,"4","1"
"1601006955ME [05:067]","2016-01-14T14:45:00.000","Simple Assault/DV","Memphis","TN","35.019","-90.068","Horn Lake//West Falls","POINT (-90.068 35.019)","Assault","9","13","6","1",,,,"2","1","7",,,"6","1"
"2308007731ME [11:423]","2023-08-14T08:20:00.000","Burglary/Residential","Memphis","TN","35.156","-90.026","1000 Faxon Ave","POINT (-90.026 35.156)","Breaking & Entering","5","8","7","1","7",,,"44","2","6",,,"7","1"
"1506007453ME [16:883]","2015-06-13T08:00:00.000","Simple Assault","Memphis","TN","35.161","-89.977","1000 Maple Dr","POINT (-89.977 35.161)","Assault","8","7","7","1","1","1",,"43","2","4",,,"5","2"
"1504005338ME [03:227]","2015-04-09T06:30:00.000","Burglary/Residential","Memphis","TN","35.225","-89.977","2700 Tricia Dr","POINT (-89.977 35.225)","Breaking & Entering","23","1","7","1","12","4",,"53","2","3",,,"7","1"
"1608010033ME [13:840]","2016-08-19T17:43:00.000","Aggravated Assault","Memphis","TN","35.219","-89.929","3500 Raleigh Millington","POINT (-89.929 35.219)","Assault","24","2","7","2","25","10",,"50","2","3",,,"1","2"
"1309004154ME [44:600]","2013-09-10T01:00:00.000","Vandalism/Misdemeanor","Memphis","TN",,,"900 Porter St",,"Property Crime",,,,,,,,,,,,,,
"1406013973ME [07:617]","2014-06-20T01:10:00.000","Vandalism/Misdemeanor","Memphis","TN","35.116","-90.046","500 East Mclemore Ave","POINT (-90.046 35.116)","Property Crime","22","14","6","1","9","6",,"27","2","4",,,"4","1"
"1706014322ME [10:277]","2017-06-25T10:00:00.000","Aggravated Assault/DV","Memphis","TN","35.231","-89.971","2800 Gruber","POINT (-89.971 35.231)","Assault","23","1","7","1","12","4",,"53","2","3",,,"7","1"
"1407003371ME [14:273]","2014-07-06T18:10:00.000","Simple Assault","Memphis","TN",,,"900 Randle",,"Assault",,,,,,,,,,,,,,
"1206010567ME [21:833]","2012-06-17T19:40:00.000","Simple Assault/DV","Memphis","TN","35.130","-90.037","800 Tate Ave","POINT (-90.037 35.13)","Assault","22","8","6","1","37","20",,"28","2","6",,,"6","1"
